"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",65.17874819317,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",67.0799261438097,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",66.8945945108012,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",69.2500623088314,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",69.4678249143725,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",69.9067060231449,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",71.2629195889078,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",70.2216419077036,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",73.2023225730952,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",77.2197200790135,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",81.3877476977354,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",85.9259812338072,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",88.3147197191644,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",89.8849080434606,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",90.9063455121024,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",93.1989411526348,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",94.7097042843762,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",98.6302113129371,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",101.229800761302,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",101.848231312073,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",101.775499905357,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",102.034943342371,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",102.495377632681,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",103.300840249406,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",104.84568195941,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",106.20589393934,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",107.344982922884,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",109.992312377465,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",112.389697083184,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",113.887485286123,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",114.925208273946,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",115.279029121406,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",112.90753516227,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",109.393735721228,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",103.444363788053,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",96.4659333620483,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",92.7446077995122,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",92.7497837786197,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",94.4967660987731,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",97.2432690776052,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",98.7229744971824,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",98.8313845117163,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",98.7406023461976,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",97.2410328428025,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",96.1137452773473,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",94.9032554535708,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",94.0169665937712,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",93.4259713860896,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",92.8957379203309,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",92.351624954556,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",91.3877190316582,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",91.0155771922836,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",91.1049912920708,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",91.5077439651964,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",92.0012947467162,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",93.2902345879998,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",95.0787657440754,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",96.6924298242331,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.8330375351629,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",98.6178882519145,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.798353301246,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.0010929711414,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.278265679503,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",101.92228804811,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",103.743031380473,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",105.0094755658,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",105.611676810295,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",106.316279953843,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",106.993328936121,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",108.396728105888,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",109.651377857095,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",110.579110154251,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",111.168709755117,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",111.795011967012,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",112.355827654505,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",112.494202145154,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",112.092757415317,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",112.009859804862,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",112.461795925592,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",112.24076905441,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",112.967822038801,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",111.937115799653,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",113.264243411983,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",116.901240689789,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",120.094560930014,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",121.167044958922,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",122.117445745519,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",126.02804767093,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",128.722543084002,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q2",130.037070005603,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q2",22.6669087694599,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q3",22.8105241163077,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q4",22.502059232006,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q1",22.5289961295244,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q2",22.8386201886906,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q3",22.477126491139,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q4",22.5877473934354,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q1",22.4198924433532,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q2",22.5927729852088,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q3",22.8535915686177,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q4",22.4071155688519,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q1",22.4433552262483,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q2",22.7146312504423,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q3",23.3884498046708,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q4",24.3277278260059,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q1",25.4552689967158,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q2",27.6765629557718,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q3",30.6121269195145,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q4",32.1331402445728,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q1",35.3238558045925,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q2",36.6277907097452,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q3",37.7067266832492,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q4",36.6936448196156,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q1",35.4854418698143,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q2",34.1401023311511,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q3",32.6716070824058,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q4",31.5386405499188,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q1",29.7879389608507,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q2",28.9948637837198,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q3",28.4276163956283,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q4",27.3886562120763,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q1",27.0389747630245,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q2",27.0250099536456,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q3",26.6852262701719,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q4",25.763666478593,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q1",25.0697292403519,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q2",24.4855172319745,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q3",24.5626796722885,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q4",24.8924041494123,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q1",24.842585080772,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q2",25.549954048235,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q3",26.555724205865,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q4",27.6133190431853,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q1",28.4332036767311,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q2",29.9430761489953,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q3",29.9842094795613,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q4",30.7350031686396,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q1",31.0512687205445,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q2",30.9886932027874,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q3",31.0713550799821,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q4",30.1239686316667,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q1",29.6265969638083,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q2",29.5054051604694,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q3",28.9781630761524,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q4",27.8079475429933,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q1",26.6068177225055,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q2",27.351435147977,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q3",27.3477928453786,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q4",27.5004604104974,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q1",28.0391289817827,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q2",28.6146756934716,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q3",29.1898983074167,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q4",29.3254619088381,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q1",29.615949575184,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q2",29.7074666027472,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q3",30.1765263837694,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q4",30.5103326028941,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q1",30.6075816352953,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q2",31.0298660997714,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q3",30.9587675399135,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q4",31.9491688859008,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q1",32.9880940591477,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q2",33.9321609415083,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q3",34.6152131601113,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q4",35.3718242141613,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q1",36.7850231587306,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q2",37.9193052025251,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q3",39.0347130451743,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q4",40.9392929459435,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q1",43.1797198833465,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q2",44.9111013504661,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q3",49.6637951564743,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q4",52.3840078195961,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q1",53.4151258989891,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q2",54.2881412571819,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q3",54.4398749697996,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q4",53.1141440032355,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q1",51.6933144717622,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q2",50.5524696066111,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q3",49.3837818516427,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q4",48.1235071686381,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q1",46.7384809090376,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q2",45.2421888709041,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q3",44.6840798251457,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q4",44.0815277250624,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q1",43.2526226740344,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q2",42.2334097840404,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q3",41.6932740549445,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q4",40.451529248651,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q1",40.2971483154267,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q2",40.4261007489552,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q3",40.469530170276,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q4",40.0193389143891,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q1",40.6142802997536,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q2",40.7449933878714,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q3",40.7340669254077,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q4",40.7345758259023,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q1",40.1737478860396,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q2",40.1268208922853,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q3",39.3446344259194,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q4",39.3439633273648,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q1",39.7297183450293,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q2",38.9958592443036,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q3",39.5467404707363,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q4",40.7958712408807,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q1",41.5726475518605,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q2",41.6431047380758,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q3",42.8926535105046,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q4",43.4699261436479,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q1",44.7488357826825,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q2",46.3414507079749,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q3",47.3998929751144,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q4",47.810045340804,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q1",48.3936614990349,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q2",49.9090249888834,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q3",52.4786712496245,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q4",54.4912478687529,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q1",56.4391175720903,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q2",58.4689765195758,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q3",58.7607003975687,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q4",61.4362909363121,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q1",61.5125297238023,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q2",62.5707721291334,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q3",64.0750901907973,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q4",64.1936022017975,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q1",66.8020086657258,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q2",70.8347376011373,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q3",74.8508451728184,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q4",78.8160238138444,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q1",81.3035215954115,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q2",82.4723224509796,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q3",83.4465064702225,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q4",85.519639893843,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q1",87.1387980963237,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q2",90.7290538502693,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q3",93.3569175386805,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q4",94.2438611974546,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q1",94.6490312200305,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q2",95.7245867789941,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q3",96.1619509088611,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q4",96.6013335699558,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q1",98.0745264093189,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q2",99.1216453757731,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q3",100.120710330967,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q4",103.085539607671,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q1",106.83459425267,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q2",107.522257177399,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q3",108.739600618045,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q4",109.750028107659,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q1",106.81930598964,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q2",102.945671046203,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q3",96.1956276202868,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q4",91.5104117827818,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q1",87.8866283672944,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q2",87.5334777144919,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q3",89.7659273142377,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q4",93.0790450401624,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q1",94.6852850254273,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q2",94.1771690136894,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q3",93.593520264856,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q4",92.0121255392404,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q1",90.0178100556061,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q2",89.0424392017938,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q3",88.1931927779574,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q4",87.711321056137,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q1",87.8161605796882,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q2",87.7267304161204,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q3",87.6584729057577,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q4",87.1940435837503,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q1",87.0187535426147,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q2",87.2093161725068,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q3",88.0828789142119,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q4",89.5662864517845,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q1",91.5164572520536,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q2",93.2149414558887,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q3",95.0805234162178,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q4",96.2956718281986,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q1",97.8821901950447,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.7171478542564,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.716004324406,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q4",102.684657626293,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.989545589946,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q2",105.764404196893,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q3",105.815348008042,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.131800645696,
"GBR","HOUSECOST","REAL","IDX2015","Q","2017-Q1",107.600743925819,
"GBR","HOUSECOST","REAL","IDX2015","Q","2017-Q2",108.231202096192,
"GBR","HOUSECOST","REAL","IDX2015","Q","2017-Q3",109.169180851749,
"GBR","HOUSECOST","REAL","IDX2015","Q","2017-Q4",109.561851124158,
"GBR","HOUSECOST","REAL","IDX2015","Q","2018-Q1",109.897586024101,
"GBR","HOUSECOST","REAL","IDX2015","Q","2018-Q2",110.146070631092,
"GBR","HOUSECOST","REAL","IDX2015","Q","2018-Q3",110.674041712835,
"GBR","HOUSECOST","REAL","IDX2015","Q","2018-Q4",110.502510989518,
"GBR","HOUSECOST","REAL","IDX2015","Q","2019-Q1",110.093901265725,
"GBR","HOUSECOST","REAL","IDX2015","Q","2019-Q2",109.44225927836,
"GBR","HOUSECOST","REAL","IDX2015","Q","2019-Q3",109.401798238962,
"GBR","HOUSECOST","REAL","IDX2015","Q","2019-Q4",109.151771928059,
"GBR","HOUSECOST","REAL","IDX2015","Q","2020-Q1",110.308207822818,
"GBR","HOUSECOST","REAL","IDX2015","Q","2020-Q2",109.348936694715,
"GBR","HOUSECOST","REAL","IDX2015","Q","2020-Q3",111.191032175491,
"GBR","HOUSECOST","REAL","IDX2015","Q","2020-Q4",115.090146178772,
"GBR","HOUSECOST","REAL","IDX2015","Q","2021-Q1",117.459894555217,
"GBR","HOUSECOST","REAL","IDX2015","Q","2021-Q2",118.564665179037,
"GBR","HOUSECOST","REAL","IDX2015","Q","2021-Q3",118.217561958315,
"GBR","HOUSECOST","REAL","IDX2015","Q","2021-Q4",121.349882530087,
"GBR","HOUSECOST","REAL","IDX2015","Q","2022-Q1",122.543576401628,
"GBR","HOUSECOST","REAL","IDX2015","Q","2022-Q2",121.544839796204,
"GBR","HOUSECOST","RENT","IDX2015","Q","1962-Q1",2.66298461178057,
"GBR","HOUSECOST","RENT","IDX2015","Q","1962-Q2",2.70828343716096,
"GBR","HOUSECOST","RENT","IDX2015","Q","1962-Q3",2.74180931313949,
"GBR","HOUSECOST","RENT","IDX2015","Q","1962-Q4",2.77599012543585,
"GBR","HOUSECOST","RENT","IDX2015","Q","1963-Q1",2.80997455858182,
"GBR","HOUSECOST","RENT","IDX2015","Q","1963-Q2",2.82762477186502,
"GBR","HOUSECOST","RENT","IDX2015","Q","1963-Q3",2.8754449913643,
"GBR","HOUSECOST","RENT","IDX2015","Q","1963-Q4",2.90727477342792,
"GBR","HOUSECOST","RENT","IDX2015","Q","1964-Q1",2.95148999348754,
"GBR","HOUSECOST","RENT","IDX2015","Q","1964-Q2",2.98139805809753,
"GBR","HOUSECOST","RENT","IDX2015","Q","1964-Q3",3.01853679861767,
"GBR","HOUSECOST","RENT","IDX2015","Q","1964-Q4",3.059175118369,
"GBR","HOUSECOST","RENT","IDX2015","Q","1965-Q1",3.08794064359332,
"GBR","HOUSECOST","RENT","IDX2015","Q","1965-Q2",3.16148105364688,
"GBR","HOUSECOST","RENT","IDX2015","Q","1965-Q3",3.2021864993758,
"GBR","HOUSECOST","RENT","IDX2015","Q","1965-Q4",3.2475048781223,
"GBR","HOUSECOST","RENT","IDX2015","Q","1966-Q1",3.2923026828291,
"GBR","HOUSECOST","RENT","IDX2015","Q","1966-Q2",3.37827802499741,
"GBR","HOUSECOST","RENT","IDX2015","Q","1966-Q3",3.42314675570343,
"GBR","HOUSECOST","RENT","IDX2015","Q","1966-Q4",3.44980827029868,
"GBR","HOUSECOST","RENT","IDX2015","Q","1967-Q1",3.49328044780167,
